Entity,Code,Day,Weekly deaths
Canada,CAN,2020-08-28,44
Canada,CAN,2020-08-29,48
Canada,CAN,2020-08-30,49
Canada,CAN,2020-08-31,42
Canada,CAN,2020-09-01,44
Canada,CAN,2020-09-02,43
Canada,CAN,2020-09-03,42
Canada,CAN,2020-09-04,41
Canada,CAN,2020-09-05,39
Canada,CAN,2020-09-06,29
Canada,CAN,2020-09-07,31
Canada,CAN,2020-09-08,28
Canada,CAN,2020-09-09,20
Canada,CAN,2020-09-10,21
Canada,CAN,2020-09-11,20
Canada,CAN,2020-09-12,22
Canada,CAN,2020-09-13,22
Canada,CAN,2020-09-14,26
Canada,CAN,2020-09-15,26
Canada,CAN,2020-09-16,33
Canada,CAN,2020-09-17,35
Canada,CAN,2020-09-18,38
Canada,CAN,2020-09-19,37
Canada,CAN,2020-09-20,41
Canada,CAN,2020-09-21,41
Canada,CAN,2020-09-22,46
Canada,CAN,2020-09-23,49
Canada,CAN,2020-09-24,46
Canada,CAN,2020-09-25,50
Canada,CAN,2020-09-26,49
Canada,CAN,2020-09-27,50
Canada,CAN,2020-09-28,51
Canada,CAN,2020-09-29,50
Canada,CAN,2020-09-30,49
Canada,CAN,2020-10-01,56
Canada,CAN,2020-10-02,53
Canada,CAN,2020-10-03,69
Canada,CAN,2020-10-04,153
Canada,CAN,2020-10-05,199
Canada,CAN,2020-10-06,213
Canada,CAN,2020-10-07,226
Canada,CAN,2020-10-08,239
Canada,CAN,2020-10-09,244
Canada,CAN,2020-10-10,235
Canada,CAN,2020-10-11,175
Canada,CAN,2020-10-12,145
Canada,CAN,2020-10-13,131
Canada,CAN,2020-10-14,124
Canada,CAN,2020-10-15,122
Canada,CAN,2020-10-16,121
Canada,CAN,2020-10-17,143
Canada,CAN,2020-10-18,136
Canada,CAN,2020-10-19,136
Canada,CAN,2020-10-20,145
Canada,CAN,2020-10-21,147
Canada,CAN,2020-10-22,138
Canada,CAN,2020-10-23,163
Canada,CAN,2020-10-24,161
Canada,CAN,2020-10-25,163
Canada,CAN,2020-10-26,172
Canada,CAN,2020-10-27,181
Canada,CAN,2020-10-28,190
Canada,CAN,2020-10-29,203
Canada,CAN,2020-10-30,196
Canada,CAN,2020-10-31,205
Canada,CAN,2020-11-01,216
Canada,CAN,2020-11-02,209
Canada,CAN,2020-11-03,228
Canada,CAN,2020-11-04,227
Canada,CAN,2020-11-05,270
Canada,CAN,2020-11-06,299
Canada,CAN,2020-11-07,302
Canada,CAN,2020-11-08,320
Canada,CAN,2020-11-09,349
Canada,CAN,2020-11-10,338
Canada,CAN,2020-11-11,354
Canada,CAN,2020-11-12,351
Canada,CAN,2020-11-13,347
Canada,CAN,2020-11-14,385
Canada,CAN,2020-11-15,391
Canada,CAN,2020-11-16,399
Canada,CAN,2020-11-17,430
Canada,CAN,2020-11-18,461
Canada,CAN,2020-11-19,450
Canada,CAN,2020-11-20,495
Canada,CAN,2020-11-21,491
Canada,CAN,2020-11-22,500
Canada,CAN,2020-11-23,510
Canada,CAN,2020-11-24,495
Canada,CAN,2020-11-25,485
Canada,CAN,2020-11-26,524
Canada,CAN,2020-11-27,518
Canada,CAN,2020-11-28,526
Canada,CAN,2020-11-29,551
Canada,CAN,2020-11-30,572
Canada,CAN,2020-12-01,598
Canada,CAN,2020-12-02,600
Canada,CAN,2020-12-03,585
Canada,CAN,2020-12-04,607
Canada,CAN,2020-12-05,602
Canada,CAN,2020-12-06,596
Canada,CAN,2020-12-07,612
Canada,CAN,2020-12-08,624
Canada,CAN,2020-12-09,642
Canada,CAN,2020-12-10,650
Canada,CAN,2020-12-11,652
Canada,CAN,2020-12-12,694
Canada,CAN,2020-12-13,748
Canada,CAN,2020-12-14,765
Canada,CAN,2020-12-15,774
Canada,CAN,2020-12-16,770
Canada,CAN,2020-12-17,785
Canada,CAN,2020-12-18,808
Canada,CAN,2020-12-19,800
Canada,CAN,2020-12-20,781
Canada,CAN,2020-12-21,797
Canada,CAN,2020-12-22,782
Canada,CAN,2020-12-23,770
Canada,CAN,2020-12-24,759
Canada,CAN,2020-12-25,789
Canada,CAN,2020-12-26,825
Canada,CAN,2020-12-27,787
Canada,CAN,2020-12-28,812
Canada,CAN,2020-12-29,837
Canada,CAN,2020-12-30,883
Canada,CAN,2020-12-31,946
Canada,CAN,2021-01-01,871
Canada,CAN,2021-01-02,849
Canada,CAN,2021-01-03,898
Canada,CAN,2021-01-04,814
Canada,CAN,2021-01-05,750
Canada,CAN,2021-01-06,844
Canada,CAN,2021-01-07,844
Canada,CAN,2021-01-08,886
Canada,CAN,2021-01-09,965
Canada,CAN,2021-01-10,958
Canada,CAN,2021-01-11,1011
Canada,CAN,2021-01-12,1094
Canada,CAN,2021-01-13,1003
Canada,CAN,2021-01-14,993
Canada,CAN,2021-01-15,1006
Canada,CAN,2021-01-16,951
Canada,CAN,2021-01-17,1016
Canada,CAN,2021-01-18,1032
Canada,CAN,2021-01-19,1066
Canada,CAN,2021-01-20,1030
Canada,CAN,2021-01-21,1028
Canada,CAN,2021-01-22,1074
Canada,CAN,2021-01-23,1077
Canada,CAN,2021-01-24,1091
Canada,CAN,2021-01-25,1085
Canada,CAN,2021-01-26,1047
Canada,CAN,2021-01-27,1111
Canada,CAN,2021-01-28,1130
Canada,CAN,2021-01-29,1065
Canada,CAN,2021-01-30,1036
Canada,CAN,2021-01-31,965
Canada,CAN,2021-02-01,959
Canada,CAN,2021-02-02,929
Canada,CAN,2021-02-03,888
Canada,CAN,2021-02-04,788
Canada,CAN,2021-02-05,809
Canada,CAN,2021-02-06,837
Canada,CAN,2021-02-07,797
Canada,CAN,2021-02-08,748
Canada,CAN,2021-02-09,721
Canada,CAN,2021-02-10,685
Canada,CAN,2021-02-11,695
Canada,CAN,2021-02-12,637
Canada,CAN,2021-02-13,564
Canada,CAN,2021-02-14,542
Canada,CAN,2021-02-15,527
Canada,CAN,2021-02-16,533
Canada,CAN,2021-02-17,502
Canada,CAN,2021-02-18,479
Canada,CAN,2021-02-19,420
Canada,CAN,2021-02-20,402
Canada,CAN,2021-02-21,406
Canada,CAN,2021-02-22,383
Canada,CAN,2021-02-23,357
Canada,CAN,2021-02-24,369
Canada,CAN,2021-02-25,357
Canada,CAN,2021-02-26,366
Canada,CAN,2021-02-27,360
Canada,CAN,2021-02-28,331
Canada,CAN,2021-03-01,322
Canada,CAN,2021-03-02,314
Canada,CAN,2021-03-03,292
Canada,CAN,2021-03-04,282
Canada,CAN,2021-03-05,293
Canada,CAN,2021-03-06,279
Canada,CAN,2021-03-07,272
Canada,CAN,2021-03-08,253
Canada,CAN,2021-03-09,250
Canada,CAN,2021-03-10,251
Canada,CAN,2021-03-11,252
Canada,CAN,2021-03-12,227
Canada,CAN,2021-03-13,216
Canada,CAN,2021-03-14,207
Canada,CAN,2021-03-15,215
Canada,CAN,2021-03-16,216
Canada,CAN,2021-03-17,213
Canada,CAN,2021-03-18,206
Canada,CAN,2021-03-19,213
Canada,CAN,2021-03-20,212
Canada,CAN,2021-03-21,205
Canada,CAN,2021-03-22,198
Canada,CAN,2021-03-23,199
Canada,CAN,2021-03-24,215
Canada,CAN,2021-03-25,211
Canada,CAN,2021-03-26,199
Canada,CAN,2021-03-27,197
Canada,CAN,2021-03-28,207
Canada,CAN,2021-03-29,210
Canada,CAN,2021-03-30,204
Canada,CAN,2021-03-31,179
Canada,CAN,2021-04-01,187
Canada,CAN,2021-04-02,195
Canada,CAN,2021-04-03,206
Canada,CAN,2021-04-04,199
Canada,CAN,2021-04-05,188
Canada,CAN,2021-04-06,185
Canada,CAN,2021-04-07,211
Canada,CAN,2021-04-08,207
Canada,CAN,2021-04-09,205
Canada,CAN,2021-04-10,200
Canada,CAN,2021-04-11,209
Canada,CAN,2021-04-12,236
Canada,CAN,2021-04-13,243
Canada,CAN,2021-04-14,229
Canada,CAN,2021-04-15,242
Canada,CAN,2021-04-16,265
Canada,CAN,2021-04-17,281
Canada,CAN,2021-04-18,285
Canada,CAN,2021-04-19,290
Canada,CAN,2021-04-20,290
Canada,CAN,2021-04-21,308
Canada,CAN,2021-04-22,317
Canada,CAN,2021-04-23,318
Canada,CAN,2021-04-24,319
Canada,CAN,2021-04-25,333
Canada,CAN,2021-04-26,340
Canada,CAN,2021-04-27,352
Canada,CAN,2021-04-28,345
Canada,CAN,2021-04-29,346
Canada,CAN,2021-04-30,341
Canada,CAN,2021-05-01,344
Canada,CAN,2021-05-02,339
Canada,CAN,2021-05-03,322
Canada,CAN,2021-05-04,316
Canada,CAN,2021-05-05,316
Canada,CAN,2021-05-06,325
Canada,CAN,2021-05-07,332
Canada,CAN,2021-05-08,312
Canada,CAN,2021-05-09,303
Canada,CAN,2021-05-10,313
Canada,CAN,2021-05-11,338
Canada,CAN,2021-05-12,340
Canada,CAN,2021-05-13,317
Canada,CAN,2021-05-14,311
Canada,CAN,2021-05-15,334
Canada,CAN,2021-05-16,335
Canada,CAN,2021-05-17,325
Canada,CAN,2021-05-18,301
Canada,CAN,2021-05-19,292
Canada,CAN,2021-05-20,298
Canada,CAN,2021-05-21,296
Canada,CAN,2021-05-22,281
Canada,CAN,2021-05-23,290
Canada,CAN,2021-05-24,290
Canada,CAN,2021-05-25,278
Canada,CAN,2021-05-26,288
Canada,CAN,2021-05-27,301
Canada,CAN,2021-05-28,288
Canada,CAN,2021-05-29,291
Canada,CAN,2021-05-30,270
Canada,CAN,2021-05-31,275
Canada,CAN,2021-06-01,284
Canada,CAN,2021-06-02,270
Canada,CAN,2021-06-03,239
Canada,CAN,2021-06-04,250
Canada,CAN,2021-06-05,233
Canada,CAN,2021-06-06,235
Canada,CAN,2021-06-07,232
Canada,CAN,2021-06-08,209
Canada,CAN,2021-06-09,209
Canada,CAN,2021-06-10,219
Canada,CAN,2021-06-11,225
Canada,CAN,2021-06-12,224
Canada,CAN,2021-06-13,205
Canada,CAN,2021-06-14,189
Canada,CAN,2021-06-15,194
Canada,CAN,2021-06-16,178
Canada,CAN,2021-06-17,178
Canada,CAN,2021-06-18,154
Canada,CAN,2021-06-19,137
Canada,CAN,2021-06-20,135
Canada,CAN,2021-06-21,140
Canada,CAN,2021-06-22,144
Canada,CAN,2021-06-23,141
Canada,CAN,2021-06-24,183
Canada,CAN,2021-06-25,176
Canada,CAN,2021-06-26,180
Canada,CAN,2021-06-27,176
Canada,CAN,2021-06-28,162
Canada,CAN,2021-06-29,156
Canada,CAN,2021-06-30,159
Canada,CAN,2021-07-01,118
Canada,CAN,2021-07-02,118
Canada,CAN,2021-07-03,124
Canada,CAN,2021-07-04,138
Canada,CAN,2021-07-05,130
Canada,CAN,2021-07-06,127
Canada,CAN,2021-07-07,123
Canada,CAN,2021-07-08,106
Canada,CAN,2021-07-09,91
Canada,CAN,2021-07-10,86
Canada,CAN,2021-07-11,78
Canada,CAN,2021-07-12,78
Canada,CAN,2021-07-13,75
Canada,CAN,2021-07-14,69
Canada,CAN,2021-07-15,66
Canada,CAN,2021-07-16,67
Canada,CAN,2021-07-17,62
Canada,CAN,2021-07-18,66
Canada,CAN,2021-07-19,60
Canada,CAN,2021-07-20,58
Canada,CAN,2021-07-21,61
Canada,CAN,2021-07-22,55
Canada,CAN,2021-07-23,53
Canada,CAN,2021-07-24,53
Canada,CAN,2021-07-25,49
Canada,CAN,2021-07-26,51
Canada,CAN,2021-07-27,47
Canada,CAN,2021-07-28,47
Canada,CAN,2021-07-29,50
Canada,CAN,2021-07-30,55
Canada,CAN,2021-07-31,47
Canada,CAN,2021-08-01,47
Canada,CAN,2021-08-02,48
Canada,CAN,2021-08-03,47
Canada,CAN,2021-08-04,44
Canada,CAN,2021-08-05,43
Canada,CAN,2021-08-06,44
Canada,CAN,2021-08-07,57
Canada,CAN,2021-08-08,65
Canada,CAN,2021-08-09,67
Canada,CAN,2021-08-10,71
Canada,CAN,2021-08-11,78
Canada,CAN,2021-08-12,78
Canada,CAN,2021-08-13,72
Canada,CAN,2021-08-14,58
Canada,CAN,2021-08-15,42
Canada,CAN,2021-08-16,37
Canada,CAN,2021-08-17,31
Canada,CAN,2021-08-18,28
Canada,CAN,2021-08-19,37
Canada,CAN,2021-08-20,73
Canada,CAN,2021-08-21,92
Canada,CAN,2021-08-22,93
Canada,CAN,2021-08-23,91
Canada,CAN,2021-08-24,97
Canada,CAN,2021-08-25,110
Canada,CAN,2021-08-26,130
Canada,CAN,2021-08-27,95
Canada,CAN,2021-08-28,81
Canada,CAN,2021-08-29,100
Canada,CAN,2021-08-30,107
Canada,CAN,2021-08-31,103
Canada,CAN,2021-09-01,102
Canada,CAN,2021-09-02,81
Canada,CAN,2021-09-03,105
Canada,CAN,2021-09-04,125
Canada,CAN,2021-09-05,115
Canada,CAN,2021-09-06,118
Canada,CAN,2021-09-07,119
Canada,CAN,2021-09-08,105
Canada,CAN,2021-09-09,133
Canada,CAN,2021-09-10,143
Canada,CAN,2021-09-11,141
Canada,CAN,2021-09-12,162
Canada,CAN,2021-09-13,170
Canada,CAN,2021-09-14,176
Canada,CAN,2021-09-15,212
Canada,CAN,2021-09-16,196
Canada,CAN,2021-09-17,198
Canada,CAN,2021-09-18,189
Canada,CAN,2021-09-19,198
Canada,CAN,2021-09-20,193
Canada,CAN,2021-09-21,195
Canada,CAN,2021-09-22,195
Canada,CAN,2021-09-23,222
Canada,CAN,2021-09-24,229
Canada,CAN,2021-09-25,255
Canada,CAN,2021-09-26,248
Canada,CAN,2021-09-27,256
Canada,CAN,2021-09-28,256
Canada,CAN,2021-09-29,263
Canada,CAN,2021-09-30,264
Canada,CAN,2021-10-01,279
Canada,CAN,2021-10-02,286
Canada,CAN,2021-10-03,298
Canada,CAN,2021-10-04,299
Canada,CAN,2021-10-05,295
Canada,CAN,2021-10-06,297
Canada,CAN,2021-10-07,292
Canada,CAN,2021-10-08,290
Canada,CAN,2021-10-09,268
Canada,CAN,2021-10-10,262
Canada,CAN,2021-10-11,251
Canada,CAN,2021-10-12,254
Canada,CAN,2021-10-13,218
Canada,CAN,2021-10-14,238
Canada,CAN,2021-10-15,254
Canada,CAN,2021-10-16,279
Canada,CAN,2021-10-17,282
Canada,CAN,2021-10-18,284
Canada,CAN,2021-10-19,286
Canada,CAN,2021-10-20,344
Canada,CAN,2021-10-21,314
Canada,CAN,2021-10-22,277
Canada,CAN,2021-10-23,246
Canada,CAN,2021-10-24,261
Canada,CAN,2021-10-25,263
Canada,CAN,2021-10-26,255
Canada,CAN,2021-10-27,241
Canada,CAN,2021-10-28,236
Canada,CAN,2021-10-29,236
Canada,CAN,2021-10-30,260
Canada,CAN,2021-10-31,222
Canada,CAN,2021-11-01,219
Canada,CAN,2021-11-02,220
Canada,CAN,2021-11-03,217
Canada,CAN,2021-11-04,215
Canada,CAN,2021-11-05,212
Canada,CAN,2021-11-06,185
Canada,CAN,2021-11-07,178
Canada,CAN,2021-11-08,176
Canada,CAN,2021-11-09,183
Canada,CAN,2021-11-10,167
Canada,CAN,2021-11-11,159
Canada,CAN,2021-11-12,154
Canada,CAN,2021-11-13,151
Canada,CAN,2021-11-14,175
Canada,CAN,2021-11-15,179
Canada,CAN,2021-11-16,183
Canada,CAN,2021-11-17,190
Canada,CAN,2021-11-18,185
Canada,CAN,2021-11-19,180
Canada,CAN,2021-11-20,193
Canada,CAN,2021-11-21,171
Canada,CAN,2021-11-22,167
Canada,CAN,2021-11-23,162
Canada,CAN,2021-11-24,141
Canada,CAN,2021-11-25,151
Canada,CAN,2021-11-26,148
Canada,CAN,2021-11-27,138
Canada,CAN,2021-11-28,137
Canada,CAN,2021-11-29,142
Canada,CAN,2021-11-30,140
Canada,CAN,2021-12-01,144
Canada,CAN,2021-12-02,132
Canada,CAN,2021-12-03,133
Canada,CAN,2021-12-04,136
Canada,CAN,2021-12-05,138
Canada,CAN,2021-12-06,132
Canada,CAN,2021-12-07,128
Canada,CAN,2021-12-08,128
Canada,CAN,2021-12-09,138
Canada,CAN,2021-12-10,136
Canada,CAN,2021-12-11,138
Canada,CAN,2021-12-12,142
Canada,CAN,2021-12-13,146
Canada,CAN,2021-12-14,153
Canada,CAN,2021-12-15,141
Canada,CAN,2021-12-16,142
Canada,CAN,2021-12-17,142
Canada,CAN,2021-12-18,136
Canada,CAN,2021-12-19,132
Canada,CAN,2021-12-20,128
Canada,CAN,2021-12-21,123
Canada,CAN,2021-12-22,121
Canada,CAN,2021-12-23,115
Canada,CAN,2021-12-24,119
Canada,CAN,2021-12-25,117
Canada,CAN,2021-12-26,109
Canada,CAN,2021-12-27,102
Canada,CAN,2021-12-28,102
Canada,CAN,2021-12-29,124
Canada,CAN,2021-12-30,131
Canada,CAN,2021-12-31,136
Canada,CAN,2022-01-01,146
Canada,CAN,2022-01-02,173
Canada,CAN,2022-01-03,189
Canada,CAN,2022-01-04,210
Canada,CAN,2022-01-05,203
Canada,CAN,2022-01-06,229
Canada,CAN,2022-01-07,263
Canada,CAN,2022-01-08,294
Canada,CAN,2022-01-09,339
Canada,CAN,2022-01-10,393
Canada,CAN,2022-01-11,407
Canada,CAN,2022-01-12,428
Canada,CAN,2022-01-13,482
Canada,CAN,2022-01-14,535
Canada,CAN,2022-01-15,583
Canada,CAN,2022-01-16,623
Canada,CAN,2022-01-17,688
Canada,CAN,2022-01-18,721
Canada,CAN,2022-01-19,796
Canada,CAN,2022-01-20,829
Canada,CAN,2022-01-21,883
Canada,CAN,2022-01-22,982
Canada,CAN,2022-01-23,1015
Canada,CAN,2022-01-24,996
Canada,CAN,2022-01-25,1010
Canada,CAN,2022-01-26,1073
Canada,CAN,2022-01-27,1105
Canada,CAN,2022-01-28,1154
Canada,CAN,2022-01-29,1127
Canada,CAN,2022-01-30,1118
Canada,CAN,2022-01-31,1118
Canada,CAN,2022-02-01,1099
Canada,CAN,2022-02-02,1058
Canada,CAN,2022-02-03,1037
Canada,CAN,2022-02-04,990
Canada,CAN,2022-02-05,978
Canada,CAN,2022-02-06,980
Canada,CAN,2022-02-07,958
Canada,CAN,2022-02-08,970
Canada,CAN,2022-02-09,949
Canada,CAN,2022-02-10,915
Canada,CAN,2022-02-11,884
Canada,CAN,2022-02-12,830
Canada,CAN,2022-02-13,817
Canada,CAN,2022-02-14,825
Canada,CAN,2022-02-15,773
Canada,CAN,2022-02-16,757
Canada,CAN,2022-02-17,735
Canada,CAN,2022-02-18,697
Canada,CAN,2022-02-19,678
Canada,CAN,2022-02-20,613
Canada,CAN,2022-02-21,558
Canada,CAN,2022-02-22,557
Canada,CAN,2022-02-23,467
Canada,CAN,2022-02-24,467
Canada,CAN,2022-02-25,450
Canada,CAN,2022-02-26,441
Canada,CAN,2022-02-27,465
Canada,CAN,2022-02-28,506
Canada,CAN,2022-03-01,491
Canada,CAN,2022-03-02,530
Canada,CAN,2022-03-03,475
Canada,CAN,2022-03-04,475
Canada,CAN,2022-03-05,461
Canada,CAN,2022-03-06,435
Canada,CAN,2022-03-07,398
Canada,CAN,2022-03-08,413
Canada,CAN,2022-03-09,408
Canada,CAN,2022-03-10,425
Canada,CAN,2022-03-11,398
Canada,CAN,2022-03-12,381
Canada,CAN,2022-03-13,420
Canada,CAN,2022-03-14,417
Canada,CAN,2022-03-15,416
Canada,CAN,2022-03-16,392
Canada,CAN,2022-03-17,386
Canada,CAN,2022-03-18,375
Canada,CAN,2022-03-19,373
Canada,CAN,2022-03-20,301
Canada,CAN,2022-03-21,325
Canada,CAN,2022-03-22,319
Canada,CAN,2022-03-23,319
Canada,CAN,2022-03-24,297
Canada,CAN,2022-03-25,270
Canada,CAN,2022-03-26,253
Canada,CAN,2022-03-27,261
Canada,CAN,2022-03-28,233
Canada,CAN,2022-03-29,239
Canada,CAN,2022-03-30,223
Canada,CAN,2022-03-31,265
Canada,CAN,2022-04-01,274
Canada,CAN,2022-04-02,260
Canada,CAN,2022-04-03,260
Canada,CAN,2022-04-04,264
Canada,CAN,2022-04-05,268
Canada,CAN,2022-04-06,264
Canada,CAN,2022-04-07,271
Canada,CAN,2022-04-08,285
Canada,CAN,2022-04-09,309
Canada,CAN,2022-04-10,306
Canada,CAN,2022-04-11,336
Canada,CAN,2022-04-12,345
Canada,CAN,2022-04-13,364
Canada,CAN,2022-04-14,363
Canada,CAN,2022-04-15,348
Canada,CAN,2022-04-16,353
Canada,CAN,2022-04-17,324
Canada,CAN,2022-04-18,341
Canada,CAN,2022-04-19,301
Canada,CAN,2022-04-20,371
Canada,CAN,2022-04-21,363
Canada,CAN,2022-04-22,394
Canada,CAN,2022-04-23,400
Canada,CAN,2022-04-24,452
Canada,CAN,2022-04-25,520
Canada,CAN,2022-04-26,545
Canada,CAN,2022-04-27,481
Canada,CAN,2022-04-28,520
Canada,CAN,2022-04-29,505
Canada,CAN,2022-04-30,494
Canada,CAN,2022-05-01,477
Canada,CAN,2022-05-02,482
Canada,CAN,2022-05-03,479
Canada,CAN,2022-05-04,471
Canada,CAN,2022-05-05,474
Canada,CAN,2022-05-06,489
Canada,CAN,2022-05-07,495
Canada,CAN,2022-05-08,486
Canada,CAN,2022-05-09,505
Canada,CAN,2022-05-10,494
Canada,CAN,2022-05-11,491
Canada,CAN,2022-05-12,508
Canada,CAN,2022-05-13,503
Canada,CAN,2022-05-14,492
Canada,CAN,2022-05-15,501
Canada,CAN,2022-05-16,526
Canada,CAN,2022-05-17,524
Canada,CAN,2022-05-18,532
Canada,CAN,2022-05-19,489
Canada,CAN,2022-05-20,461
Canada,CAN,2022-05-21,459
Canada,CAN,2022-05-22,447
Canada,CAN,2022-05-23,359
Canada,CAN,2022-05-24,356
Canada,CAN,2022-05-25,340
Canada,CAN,2022-05-26,312
Canada,CAN,2022-05-27,319
Canada,CAN,2022-05-28,314
Canada,CAN,2022-05-29,303
Canada,CAN,2022-05-30,343
Canada,CAN,2022-05-31,338
Canada,CAN,2022-06-01,333
Canada,CAN,2022-06-02,348
Canada,CAN,2022-06-03,343
Canada,CAN,2022-06-04,319
Canada,CAN,2022-06-05,304
Canada,CAN,2022-06-06,147
Canada,CAN,2022-06-07,148
Canada,CAN,2022-06-08,154
Canada,CAN,2022-06-09,94
Canada,CAN,2022-06-10,95
Canada,CAN,2022-06-11,87
Canada,CAN,2022-06-12,77
Canada,CAN,2022-06-13,67
Canada,CAN,2022-06-14,64
Canada,CAN,2022-06-15,48
Canada,CAN,2022-06-16,34
Canada,CAN,2022-06-17,0
Canada,CAN,2022-06-19,0
Canada,CAN,2022-06-20,0
Canada,CAN,2022-06-21,0
Canada,CAN,2022-06-22,0
Canada,CAN,2022-06-23,0
Canada,CAN,2022-06-24,0
Canada,CAN,2022-06-25,143
Canada,CAN,2022-06-26,143
Canada,CAN,2022-06-27,143
Canada,CAN,2022-06-28,143
Canada,CAN,2022-06-29,143
Canada,CAN,2022-06-30,143
Canada,CAN,2022-07-01,143
Canada,CAN,2022-07-02,140
Canada,CAN,2022-07-03,140
Canada,CAN,2022-07-04,140
Canada,CAN,2022-07-05,140
Canada,CAN,2022-07-06,140
Canada,CAN,2022-07-07,140
Canada,CAN,2022-07-08,140
Canada,CAN,2022-07-09,152
Canada,CAN,2022-07-10,152
Canada,CAN,2022-07-11,152
Canada,CAN,2022-07-12,152
Canada,CAN,2022-07-13,152
Canada,CAN,2022-07-14,152
Canada,CAN,2022-07-15,152
Canada,CAN,2022-07-16,174
Canada,CAN,2022-07-17,174
Canada,CAN,2022-07-18,174
Canada,CAN,2022-07-19,174
Canada,CAN,2022-07-20,174
Canada,CAN,2022-07-21,174
Canada,CAN,2022-07-22,174
Canada,CAN,2022-07-23,242
Canada,CAN,2022-07-24,242
Canada,CAN,2022-07-25,242
Canada,CAN,2022-07-26,242
Canada,CAN,2022-07-27,242
Canada,CAN,2022-07-28,242
Canada,CAN,2022-07-29,242
Canada,CAN,2022-07-30,291
Canada,CAN,2022-07-31,291
Canada,CAN,2022-08-01,291
Canada,CAN,2022-08-02,291
Canada,CAN,2022-08-03,291
Canada,CAN,2022-08-04,291
Canada,CAN,2022-08-05,291
Canada,CAN,2022-08-06,263
Canada,CAN,2022-08-07,263
Canada,CAN,2022-08-08,263
Canada,CAN,2022-08-09,263
Canada,CAN,2022-08-10,263
Canada,CAN,2022-08-11,263
Canada,CAN,2022-08-12,263
Canada,CAN,2022-08-13,346
Canada,CAN,2022-08-14,346
Canada,CAN,2022-08-15,346
Canada,CAN,2022-08-16,346
Canada,CAN,2022-08-17,346
Canada,CAN,2022-08-18,346
Canada,CAN,2022-08-19,346
Canada,CAN,2022-08-20,259
Canada,CAN,2022-08-21,259
Canada,CAN,2022-08-22,259
Canada,CAN,2022-08-23,259
Canada,CAN,2022-08-24,259
Canada,CAN,2022-08-25,259
Canada,CAN,2022-08-26,259
Canada,CAN,2022-08-27,300
Canada,CAN,2022-08-28,300
Canada,CAN,2022-08-29,300
Canada,CAN,2022-08-30,300
Canada,CAN,2022-08-31,300
Canada,CAN,2022-09-01,300
Canada,CAN,2022-09-02,300
Canada,CAN,2022-09-03,302
Canada,CAN,2022-09-04,302
Canada,CAN,2022-09-05,302
Canada,CAN,2022-09-06,302
Canada,CAN,2022-09-07,302
Canada,CAN,2022-09-08,302
Canada,CAN,2022-09-09,302
Canada,CAN,2022-09-10,253
Canada,CAN,2022-09-11,253
Canada,CAN,2022-09-12,253
Canada,CAN,2022-09-13,253
Canada,CAN,2022-09-14,253
Canada,CAN,2022-09-15,253
Canada,CAN,2022-09-16,253
Canada,CAN,2022-09-17,227
Canada,CAN,2022-09-18,227
Canada,CAN,2022-09-19,227
Canada,CAN,2022-09-20,227
Canada,CAN,2022-09-21,227
Canada,CAN,2022-09-22,227
Canada,CAN,2022-09-23,227
Canada,CAN,2022-09-24,224
Canada,CAN,2022-09-25,224
Canada,CAN,2022-09-26,224
Canada,CAN,2022-09-27,224
Canada,CAN,2022-09-28,224
Canada,CAN,2022-09-29,224
Canada,CAN,2022-09-30,224
Canada,CAN,2022-10-01,210
Canada,CAN,2022-10-02,210
Canada,CAN,2022-10-03,210
Canada,CAN,2022-10-04,210
Canada,CAN,2022-10-05,210
Canada,CAN,2022-10-06,210
Canada,CAN,2022-10-07,210
Canada,CAN,2022-10-08,231
Canada,CAN,2022-10-09,231
Canada,CAN,2022-10-10,231
Canada,CAN,2022-10-11,231
Canada,CAN,2022-10-12,231
Canada,CAN,2022-10-13,231
Canada,CAN,2022-10-14,231
Canada,CAN,2022-10-15,287
Canada,CAN,2022-10-16,287
Canada,CAN,2022-10-17,287
Canada,CAN,2022-10-18,287
Canada,CAN,2022-10-19,287
Canada,CAN,2022-10-20,287
Canada,CAN,2022-10-21,287
Canada,CAN,2022-10-22,379
Canada,CAN,2022-10-23,379
Canada,CAN,2022-10-24,379
Canada,CAN,2022-10-25,379
Canada,CAN,2022-10-26,379
Canada,CAN,2022-10-27,379
Canada,CAN,2022-10-28,379
Canada,CAN,2022-10-29,380
Canada,CAN,2022-10-30,380
Canada,CAN,2022-10-31,380
Canada,CAN,2022-11-01,380
Canada,CAN,2022-11-02,380
Canada,CAN,2022-11-03,380
Canada,CAN,2022-11-04,380
Canada,CAN,2022-11-05,376
Canada,CAN,2022-11-06,376
Canada,CAN,2022-11-07,376
Canada,CAN,2022-11-08,376
Canada,CAN,2022-11-09,376
Canada,CAN,2022-11-10,376
Canada,CAN,2022-11-11,376
Canada,CAN,2022-11-12,344
Canada,CAN,2022-11-13,344
Canada,CAN,2022-11-14,344
Canada,CAN,2022-11-15,344
Canada,CAN,2022-11-16,344
Canada,CAN,2022-11-17,344
Canada,CAN,2022-11-18,344
Canada,CAN,2022-11-19,304
Canada,CAN,2022-11-20,304
Canada,CAN,2022-11-21,304
Canada,CAN,2022-11-22,304
Canada,CAN,2022-11-23,304
Canada,CAN,2022-11-24,304
Canada,CAN,2022-11-25,304
Canada,CAN,2022-11-26,322
