Entity,Code,Day,Weekly deaths
United States,USA,2021-01-20,23211
United States,USA,2021-01-21,22349
United States,USA,2021-01-22,22109
United States,USA,2021-01-23,22200
United States,USA,2021-01-24,22495
United States,USA,2021-01-25,22019
United States,USA,2021-01-26,21896
United States,USA,2021-01-27,21683
United States,USA,2021-01-28,22521
United States,USA,2021-01-29,22645
United States,USA,2021-01-30,22662
United States,USA,2021-01-31,22249
United States,USA,2021-02-01,22003
United States,USA,2021-02-02,21817
United States,USA,2021-02-03,22009
United States,USA,2021-02-04,21380
United States,USA,2021-02-05,20710
United States,USA,2021-02-06,19967
United States,USA,2021-02-07,20100
United States,USA,2021-02-08,20076
United States,USA,2021-02-09,19556
United States,USA,2021-02-10,18995
United States,USA,2021-02-11,18518
United States,USA,2021-02-12,18051
United States,USA,2021-02-13,18176
United States,USA,2021-02-14,19838
United States,USA,2021-02-15,20351
United States,USA,2021-02-16,20152
United States,USA,2021-02-17,19871
United States,USA,2021-02-18,18808
United States,USA,2021-02-19,18176
United States,USA,2021-02-20,17171
United States,USA,2021-02-21,14432
United States,USA,2021-02-22,12955
United States,USA,2021-02-23,12908
United States,USA,2021-02-24,13008
United States,USA,2021-02-25,13319
United States,USA,2021-02-26,13113
United States,USA,2021-02-27,13716
United States,USA,2021-02-28,13360
United States,USA,2021-03-01,13155
United States,USA,2021-03-02,12656
United States,USA,2021-03-03,12492
United States,USA,2021-03-04,11902
United States,USA,2021-03-05,11823
United States,USA,2021-03-06,10488
United States,USA,2021-03-07,10446
United States,USA,2021-03-08,10089
United States,USA,2021-03-09,9958
United States,USA,2021-03-10,9437
United States,USA,2021-03-11,9510
United States,USA,2021-03-12,9190
United States,USA,2021-03-13,8992
United States,USA,2021-03-14,8559
United States,USA,2021-03-15,8240
United States,USA,2021-03-16,7996
United States,USA,2021-03-17,7887
United States,USA,2021-03-18,7539
United States,USA,2021-03-19,7038
United States,USA,2021-03-20,6677
United States,USA,2021-03-21,6264
United States,USA,2021-03-22,6024
United States,USA,2021-03-23,5926
United States,USA,2021-03-24,6171
United States,USA,2021-03-25,6071
United States,USA,2021-03-26,6122
United States,USA,2021-03-27,6147
United States,USA,2021-03-28,6111
United States,USA,2021-03-29,6244
United States,USA,2021-03-30,6309
United States,USA,2021-03-31,5919
United States,USA,2021-04-01,5895
United States,USA,2021-04-02,5717
United States,USA,2021-04-03,5552
United States,USA,2021-04-04,5352
United States,USA,2021-04-05,5209
United States,USA,2021-04-06,5123
United States,USA,2021-04-07,4937
United States,USA,2021-04-08,4957
United States,USA,2021-04-09,4830
United States,USA,2021-04-10,4881
United States,USA,2021-04-11,4903
United States,USA,2021-04-12,4935
United States,USA,2021-04-13,4871
United States,USA,2021-04-14,5042
United States,USA,2021-04-15,5044
United States,USA,2021-04-16,5005
United States,USA,2021-04-17,4932
United States,USA,2021-04-18,4875
United States,USA,2021-04-19,4762
United States,USA,2021-04-20,4793
United States,USA,2021-04-21,4723
United States,USA,2021-04-22,4718
United States,USA,2021-04-23,4703
United States,USA,2021-04-24,4693
United States,USA,2021-04-25,4721
United States,USA,2021-04-26,4748
United States,USA,2021-04-27,4684
United States,USA,2021-04-28,4688
United States,USA,2021-04-29,4488
United States,USA,2021-04-30,4553
United States,USA,2021-05-01,4522
United States,USA,2021-05-02,4493
United States,USA,2021-05-03,4455
United States,USA,2021-05-04,4520
United States,USA,2021-05-05,4523
United States,USA,2021-05-06,4651
United States,USA,2021-05-07,4533
United States,USA,2021-05-08,4451
United States,USA,2021-05-09,4451
United States,USA,2021-05-10,4444
United States,USA,2021-05-11,4352
United States,USA,2021-05-12,4277
United States,USA,2021-05-13,4201
United States,USA,2021-05-14,4166
United States,USA,2021-05-15,4078
United States,USA,2021-05-16,3973
United States,USA,2021-05-17,3806
United States,USA,2021-05-18,3835
United States,USA,2021-05-19,3802
United States,USA,2021-05-20,3814
United States,USA,2021-05-21,3718
United States,USA,2021-05-22,3676
United States,USA,2021-05-23,3624
United States,USA,2021-05-24,3591
United States,USA,2021-05-25,3441
United States,USA,2021-05-26,3634
United States,USA,2021-05-27,3542
United States,USA,2021-05-28,3476
United States,USA,2021-05-29,3480
United States,USA,2021-05-30,3534
United States,USA,2021-05-31,3426
United States,USA,2021-06-01,3393
United States,USA,2021-06-02,3070
United States,USA,2021-06-03,2884
United States,USA,2021-06-04,2859
United States,USA,2021-06-05,2792
United States,USA,2021-06-06,2675
United States,USA,2021-06-07,2768
United States,USA,2021-06-08,2937
United States,USA,2021-06-09,3027
United States,USA,2021-06-10,3008
United States,USA,2021-06-11,2903
United States,USA,2021-06-12,2807
United States,USA,2021-06-13,2624
United States,USA,2021-06-14,2438
United States,USA,2021-06-15,2167
United States,USA,2021-06-16,2044
United States,USA,2021-06-17,2047
United States,USA,2021-06-18,1996
United States,USA,2021-06-19,1893
United States,USA,2021-06-20,1762
United States,USA,2021-06-21,1805
United States,USA,2021-06-22,1876
United States,USA,2021-06-23,1943
United States,USA,2021-06-24,1935
United States,USA,2021-06-25,1925
United States,USA,2021-06-26,1961
United States,USA,2021-06-27,2101
United States,USA,2021-06-28,2092
United States,USA,2021-06-29,2042
United States,USA,2021-06-30,1959
United States,USA,2021-07-01,1933
United States,USA,2021-07-02,1851
United States,USA,2021-07-03,1825
United States,USA,2021-07-04,1717
United States,USA,2021-07-05,1627
United States,USA,2021-07-06,1579
United States,USA,2021-07-07,1499
United States,USA,2021-07-08,1518
United States,USA,2021-07-09,1524
United States,USA,2021-07-10,1497
United States,USA,2021-07-11,1509
United States,USA,2021-07-12,1506
United States,USA,2021-07-13,1500
United States,USA,2021-07-14,1692
United States,USA,2021-07-15,1728
United States,USA,2021-07-16,1820
United States,USA,2021-07-17,1877
United States,USA,2021-07-18,1931
United States,USA,2021-07-19,1965
United States,USA,2021-07-20,1992
United States,USA,2021-07-21,1981
United States,USA,2021-07-22,1964
United States,USA,2021-07-23,2021
United States,USA,2021-07-24,2040
United States,USA,2021-07-25,2084
United States,USA,2021-07-26,2155
United States,USA,2021-07-27,2258
United States,USA,2021-07-28,2385
United States,USA,2021-07-29,2564
United States,USA,2021-07-30,2659
United States,USA,2021-07-31,2816
United States,USA,2021-08-01,2927
United States,USA,2021-08-02,3068
United States,USA,2021-08-03,3189
United States,USA,2021-08-04,3434
United States,USA,2021-08-05,3635
United States,USA,2021-08-06,3882
United States,USA,2021-08-07,4140
United States,USA,2021-08-08,4453
United States,USA,2021-08-09,4706
United States,USA,2021-08-10,4863
United States,USA,2021-08-11,4927
United States,USA,2021-08-12,5188
United States,USA,2021-08-13,5059
United States,USA,2021-08-14,5279
United States,USA,2021-08-15,5637
United States,USA,2021-08-16,5893
United States,USA,2021-08-17,6045
United States,USA,2021-08-18,6170
United States,USA,2021-08-19,6402
United States,USA,2021-08-20,7287
United States,USA,2021-08-21,7695
United States,USA,2021-08-22,8055
United States,USA,2021-08-23,8320
United States,USA,2021-08-24,8540
United States,USA,2021-08-25,8900
United States,USA,2021-08-26,9362
United States,USA,2021-08-27,9523
United States,USA,2021-08-28,9902
United States,USA,2021-08-29,10183
United States,USA,2021-08-30,10474
United States,USA,2021-08-31,10758
United States,USA,2021-09-01,10796
United States,USA,2021-09-02,10948
United States,USA,2021-09-03,11305
United States,USA,2021-09-04,11573
United States,USA,2021-09-05,11709
United States,USA,2021-09-06,11739
United States,USA,2021-09-07,11880
United States,USA,2021-09-08,11729
United States,USA,2021-09-09,11444
United States,USA,2021-09-10,11548
United States,USA,2021-09-11,11766
United States,USA,2021-09-12,12085
United States,USA,2021-09-13,12334
United States,USA,2021-09-14,12150
United States,USA,2021-09-15,12410
United States,USA,2021-09-16,13301
United States,USA,2021-09-17,13681
United States,USA,2021-09-18,13543
United States,USA,2021-09-19,13590
United States,USA,2021-09-20,13440
United States,USA,2021-09-21,13494
United States,USA,2021-09-22,13510
United States,USA,2021-09-23,13442
United States,USA,2021-09-24,13293
United States,USA,2021-09-25,13258
United States,USA,2021-09-26,13384
United States,USA,2021-09-27,13230
United States,USA,2021-09-28,13055
United States,USA,2021-09-29,13644
United States,USA,2021-09-30,13454
United States,USA,2021-10-01,13357
United States,USA,2021-10-02,13246
United States,USA,2021-10-03,12992
United States,USA,2021-10-04,12844
United States,USA,2021-10-05,12767
United States,USA,2021-10-06,12166
United States,USA,2021-10-07,12066
United States,USA,2021-10-08,11866
United States,USA,2021-10-09,11642
United States,USA,2021-10-10,11684
United States,USA,2021-10-11,11448
United States,USA,2021-10-12,11519
United States,USA,2021-10-13,11187
United States,USA,2021-10-14,11046
United States,USA,2021-10-15,10839
United States,USA,2021-10-16,10677
United States,USA,2021-10-17,10462
United States,USA,2021-10-18,10303
United States,USA,2021-10-19,9985
United States,USA,2021-10-20,11291
United States,USA,2021-10-21,11226
United States,USA,2021-10-22,11221
United States,USA,2021-10-23,11168
United States,USA,2021-10-24,11091
United States,USA,2021-10-25,10853
United States,USA,2021-10-26,10505
United States,USA,2021-10-27,9205
United States,USA,2021-10-28,9408
United States,USA,2021-10-29,9332
United States,USA,2021-10-30,9086
United States,USA,2021-10-31,8915
United States,USA,2021-11-01,8714
United States,USA,2021-11-02,8669
United States,USA,2021-11-03,8835
United States,USA,2021-11-04,8233
United States,USA,2021-11-05,7656
United States,USA,2021-11-06,7583
United States,USA,2021-11-07,7407
United States,USA,2021-11-08,7430
United States,USA,2021-11-09,7384
United States,USA,2021-11-10,7349
United States,USA,2021-11-11,7486
United States,USA,2021-11-12,7643
United States,USA,2021-11-13,7409
United States,USA,2021-11-14,7529
United States,USA,2021-11-15,7597
United States,USA,2021-11-16,7558
United States,USA,2021-11-17,7477
United States,USA,2021-11-18,7354
United States,USA,2021-11-19,7451
United States,USA,2021-11-20,10348
United States,USA,2021-11-21,10276
United States,USA,2021-11-22,10106
United States,USA,2021-11-23,10066
United States,USA,2021-11-24,10163
United States,USA,2021-11-25,10259
United States,USA,2021-11-26,10191
United States,USA,2021-11-27,6789
United States,USA,2021-11-28,5690
United States,USA,2021-11-29,5530
United States,USA,2021-11-30,5546
United States,USA,2021-12-01,6032
United States,USA,2021-12-02,6094
United States,USA,2021-12-03,6447
United States,USA,2021-12-04,7226
United States,USA,2021-12-05,8304
United States,USA,2021-12-06,8662
United States,USA,2021-12-07,8750
United States,USA,2021-12-08,8375
United States,USA,2021-12-09,8585
United States,USA,2021-12-10,8338
United States,USA,2021-12-11,8256
United States,USA,2021-12-12,8586
United States,USA,2021-12-13,8504
United States,USA,2021-12-14,8529
United States,USA,2021-12-15,8553
United States,USA,2021-12-16,8629
United States,USA,2021-12-17,9049
United States,USA,2021-12-18,9002
United States,USA,2021-12-19,9065
United States,USA,2021-12-20,9165
United States,USA,2021-12-21,9145
United States,USA,2021-12-22,9300
United States,USA,2021-12-23,9651
United States,USA,2021-12-24,9605
United States,USA,2021-12-25,11667
United States,USA,2021-12-26,11001
United States,USA,2021-12-27,10673
United States,USA,2021-12-28,10653
United States,USA,2021-12-29,10972
United States,USA,2021-12-30,11044
United States,USA,2021-12-31,11013
United States,USA,2022-01-01,9170
United States,USA,2022-01-02,9146
United States,USA,2022-01-03,9314
United States,USA,2022-01-04,9422
United States,USA,2022-01-05,9308
United States,USA,2022-01-06,9817
United States,USA,2022-01-07,9840
United States,USA,2022-01-08,10594
United States,USA,2022-01-09,11716
United States,USA,2022-01-10,12155
United States,USA,2022-01-11,12480
United States,USA,2022-01-12,12770
United States,USA,2022-01-13,13119
United States,USA,2022-01-14,13753
United States,USA,2022-01-15,13844
United States,USA,2022-01-16,14380
United States,USA,2022-01-17,14891
United States,USA,2022-01-18,15065
United States,USA,2022-01-19,14556
United States,USA,2022-01-20,14009
United States,USA,2022-01-21,14788
United States,USA,2022-01-22,15510
United States,USA,2022-01-23,16308
United States,USA,2022-01-24,16146
United States,USA,2022-01-25,16233
United States,USA,2022-01-26,17564
United States,USA,2022-01-27,18452
United States,USA,2022-01-28,18602
United States,USA,2022-01-29,18599
United States,USA,2022-01-30,18403
United States,USA,2022-01-31,18701
United States,USA,2022-02-01,18666
United States,USA,2022-02-02,18661
United States,USA,2022-02-03,19207
United States,USA,2022-02-04,19016
United States,USA,2022-02-05,18833
United States,USA,2022-02-06,18654
United States,USA,2022-02-07,18392
United States,USA,2022-02-08,18181
United States,USA,2022-02-09,18703
United States,USA,2022-02-10,18431
United States,USA,2022-02-11,18218
United States,USA,2022-02-12,18082
United States,USA,2022-02-13,17550
United States,USA,2022-02-14,17265
United States,USA,2022-02-15,17278
United States,USA,2022-02-16,16950
United States,USA,2022-02-17,16516
United States,USA,2022-02-18,16219
United States,USA,2022-02-19,15956
United States,USA,2022-02-20,15372
United States,USA,2022-02-21,15119
United States,USA,2022-02-22,14980
United States,USA,2022-02-23,13107
United States,USA,2022-02-24,12989
United States,USA,2022-02-25,12892
United States,USA,2022-02-26,13064
United States,USA,2022-02-27,13046
United States,USA,2022-02-28,12906
United States,USA,2022-03-01,12678
United States,USA,2022-03-02,13880
United States,USA,2022-03-03,12599
United States,USA,2022-03-04,11524
United States,USA,2022-03-05,10400
United States,USA,2022-03-06,9678
United States,USA,2022-03-07,9424
United States,USA,2022-03-08,9431
United States,USA,2022-03-09,8659
United States,USA,2022-03-10,8423
United States,USA,2022-03-11,8844
United States,USA,2022-03-12,8738
United States,USA,2022-03-13,8606
United States,USA,2022-03-14,8790
United States,USA,2022-03-15,8618
United States,USA,2022-03-17,6796
United States,USA,2022-03-18,6339
United States,USA,2022-03-19,6147
United States,USA,2022-03-20,5682
United States,USA,2022-03-21,5376
United States,USA,2022-03-22,5331
United States,USA,2022-03-23,6120
United States,USA,2022-03-24,5614
United States,USA,2022-03-25,5358
United States,USA,2022-03-26,5187
United States,USA,2022-03-27,4991
United States,USA,2022-03-28,4971
United States,USA,2022-03-29,4916
United States,USA,2022-03-30,4813
United States,USA,2022-03-31,4608
United States,USA,2022-04-01,4537
United States,USA,2022-04-02,4346
United States,USA,2022-04-03,4172
United States,USA,2022-04-04,4140
United States,USA,2022-04-05,4162
United States,USA,2022-04-06,3798
United States,USA,2022-04-07,3590
United States,USA,2022-04-08,3361
United States,USA,2022-04-09,3180
United States,USA,2022-04-10,3467
United States,USA,2022-04-11,3460
United States,USA,2022-04-12,3412
United States,USA,2022-04-13,3413
United States,USA,2022-04-14,3622
United States,USA,2022-04-15,3281
United States,USA,2022-04-16,3468
United States,USA,2022-04-17,3123
United States,USA,2022-04-18,3031
United States,USA,2022-04-19,3019
United States,USA,2022-04-20,3062
United States,USA,2022-04-21,2756
United States,USA,2022-04-22,2700
United States,USA,2022-04-23,2645
United States,USA,2022-04-24,2443
United States,USA,2022-04-25,2466
United States,USA,2022-04-26,2470
United States,USA,2022-04-27,2321
United States,USA,2022-04-28,2278
United States,USA,2022-04-29,2460
United States,USA,2022-04-30,2093
United States,USA,2022-05-01,2242
United States,USA,2022-05-02,2260
United States,USA,2022-05-03,2332
United States,USA,2022-05-04,2295
United States,USA,2022-05-05,2559
United States,USA,2022-05-06,2634
United States,USA,2022-05-07,2646
United States,USA,2022-05-08,2641
United States,USA,2022-05-09,2612
United States,USA,2022-05-10,2542
United States,USA,2022-05-11,2551
United States,USA,2022-05-12,2296
United States,USA,2022-05-13,2058
United States,USA,2022-05-14,2020
United States,USA,2022-05-15,1966
United States,USA,2022-05-16,1984
United States,USA,2022-05-17,1987
United States,USA,2022-05-18,2029
United States,USA,2022-05-19,2004
United States,USA,2022-05-20,2044
United States,USA,2022-05-21,2034
United States,USA,2022-05-22,2081
United States,USA,2022-05-23,2099
United States,USA,2022-05-24,2100
United States,USA,2022-05-25,2257
United States,USA,2022-05-26,2360
United States,USA,2022-05-27,2453
United States,USA,2022-05-28,2528
United States,USA,2022-05-29,2629
United States,USA,2022-05-30,2619
United States,USA,2022-05-31,2610
United States,USA,2022-06-01,2300
United States,USA,2022-06-02,2195
United States,USA,2022-06-03,2071
United States,USA,2022-06-04,2098
United States,USA,2022-06-05,1979
United States,USA,2022-06-06,1979
United States,USA,2022-06-07,2048
United States,USA,2022-06-08,2267
United States,USA,2022-06-09,2377
United States,USA,2022-06-10,2444
United States,USA,2022-06-11,2354
United States,USA,2022-06-12,2284
United States,USA,2022-06-13,2341
United States,USA,2022-06-14,2305
United States,USA,2022-06-15,2294
United States,USA,2022-06-16,2237
United States,USA,2022-06-17,2164
United States,USA,2022-06-18,2201
United States,USA,2022-06-19,2202
United States,USA,2022-06-20,2154
United States,USA,2022-06-21,2178
United States,USA,2022-06-22,2032
United States,USA,2022-06-23,2126
United States,USA,2022-06-24,2182
United States,USA,2022-06-25,2373
United States,USA,2022-06-26,2501
United States,USA,2022-06-27,2512
United States,USA,2022-06-28,2473
United States,USA,2022-06-29,2589
United States,USA,2022-06-30,2701
United States,USA,2022-07-01,2631
United States,USA,2022-07-02,2615
United States,USA,2022-07-03,2642
United States,USA,2022-07-04,2673
United States,USA,2022-07-05,2684
United States,USA,2022-07-06,2547
United States,USA,2022-07-07,2391
United States,USA,2022-07-08,2437
United States,USA,2022-07-09,2452
United States,USA,2022-07-10,2454
United States,USA,2022-07-11,2422
United States,USA,2022-07-12,2446
United States,USA,2022-07-13,2606
United States,USA,2022-07-14,2788
United States,USA,2022-07-15,2898
United States,USA,2022-07-16,2862
United States,USA,2022-07-17,2785
United States,USA,2022-07-18,2833
United States,USA,2022-07-19,2895
United States,USA,2022-07-20,2967
United States,USA,2022-07-21,3021
United States,USA,2022-07-22,2985
United States,USA,2022-07-23,3024
United States,USA,2022-07-24,3187
United States,USA,2022-07-25,3192
United States,USA,2022-07-26,3192
United States,USA,2022-07-27,3144
United States,USA,2022-07-28,3070
United States,USA,2022-07-29,3091
United States,USA,2022-07-30,3117
United States,USA,2022-07-31,3113
United States,USA,2022-08-01,3091
United States,USA,2022-08-02,3036
United States,USA,2022-08-03,3133
United States,USA,2022-08-04,3222
United States,USA,2022-08-05,3241
United States,USA,2022-08-06,3281
United States,USA,2022-08-07,3261
United States,USA,2022-08-08,3286
United States,USA,2022-08-09,3289
United States,USA,2022-08-10,3226
United States,USA,2022-08-11,3306
United States,USA,2022-08-12,3365
United States,USA,2022-08-13,3392
United States,USA,2022-08-14,3442
United States,USA,2022-08-15,3412
United States,USA,2022-08-16,3408
United States,USA,2022-08-17,3414
United States,USA,2022-08-18,3344
United States,USA,2022-08-19,3329
United States,USA,2022-08-20,3278
United States,USA,2022-08-21,3231
United States,USA,2022-08-22,3240
United States,USA,2022-08-23,3252
United States,USA,2022-08-24,3217
United States,USA,2022-08-25,3162
United States,USA,2022-08-26,3169
United States,USA,2022-08-27,3171
United States,USA,2022-08-28,3221
United States,USA,2022-08-29,3242
United States,USA,2022-08-30,3242
United States,USA,2022-08-31,3204
United States,USA,2022-09-01,3162
United States,USA,2022-09-02,3260
United States,USA,2022-09-03,3222
United States,USA,2022-09-04,3090
United States,USA,2022-09-05,3042
United States,USA,2022-09-06,3025
United States,USA,2022-09-07,2869
United States,USA,2022-09-08,2765
United States,USA,2022-09-09,2589
United States,USA,2022-09-10,2562
United States,USA,2022-09-11,2625
United States,USA,2022-09-12,2646
United States,USA,2022-09-13,2620
United States,USA,2022-09-14,2770
United States,USA,2022-09-15,2803
United States,USA,2022-09-16,2914
United States,USA,2022-09-17,3125
United States,USA,2022-09-18,2899
United States,USA,2022-09-19,2862
United States,USA,2022-09-20,2855
United States,USA,2022-09-21,2818
United States,USA,2022-09-22,2760
United States,USA,2022-09-23,2659
United States,USA,2022-09-24,2729
United States,USA,2022-09-25,2705
United States,USA,2022-09-26,2709
United States,USA,2022-09-27,2715
United States,USA,2022-09-28,2720
United States,USA,2022-09-29,2678
United States,USA,2022-09-30,3136
United States,USA,2022-10-01,2978
United States,USA,2022-10-02,2982
United States,USA,2022-10-03,3004
United States,USA,2022-10-04,2976
United States,USA,2022-10-05,2927
United States,USA,2022-10-06,2909
United States,USA,2022-10-07,2520
United States,USA,2022-10-08,2575
United States,USA,2022-10-09,2560
United States,USA,2022-10-10,2508
United States,USA,2022-10-11,2529
United States,USA,2022-10-12,2515
United States,USA,2022-10-13,2469
United States,USA,2022-10-14,2354
United States,USA,2022-10-15,2347
United States,USA,2022-10-16,2274
United States,USA,2022-10-17,2228
United States,USA,2022-10-18,2158
United States,USA,2022-10-19,2223
United States,USA,2022-10-20,2291
United States,USA,2022-10-21,1639
United States,USA,2022-10-22,3216
United States,USA,2022-10-23,2955
United States,USA,2022-10-24,2929
United States,USA,2022-10-25,2921
United States,USA,2022-10-26,2687
United States,USA,2022-10-27,2221
United States,USA,2022-10-28,5302
United States,USA,2022-10-29,3081
United States,USA,2022-10-30,3081
United States,USA,2022-10-31,3081
United States,USA,2022-11-01,3081
United States,USA,2022-11-02,3081
United States,USA,2022-11-03,3081
United States,USA,2022-11-04,2463
United States,USA,2022-11-05,2463
United States,USA,2022-11-06,2463
United States,USA,2022-11-07,2463
United States,USA,2022-11-08,2463
United States,USA,2022-11-09,2463
United States,USA,2022-11-10,2463
United States,USA,2022-11-11,2290
United States,USA,2022-11-12,2290
United States,USA,2022-11-13,2290
United States,USA,2022-11-14,2290
United States,USA,2022-11-15,2290
United States,USA,2022-11-16,2290
United States,USA,2022-11-17,2290
United States,USA,2022-11-18,2202
United States,USA,2022-11-19,2202
United States,USA,2022-11-20,2202
United States,USA,2022-11-21,2202
United States,USA,2022-11-22,2202
United States,USA,2022-11-23,2202
United States,USA,2022-11-24,2202
United States,USA,2022-11-25,2619
United States,USA,2022-11-26,2619
United States,USA,2022-11-27,2619
United States,USA,2022-11-28,2619
United States,USA,2022-11-29,2619
United States,USA,2022-11-30,2619
United States,USA,2022-12-01,2619
United States,USA,2022-12-02,1763
United States,USA,2022-12-03,1763
United States,USA,2022-12-04,1763
United States,USA,2022-12-05,1763
United States,USA,2022-12-06,1763
United States,USA,2022-12-07,1763
United States,USA,2022-12-08,1763
United States,USA,2022-12-09,3035
United States,USA,2022-12-10,3035
United States,USA,2022-12-11,3035
United States,USA,2022-12-12,3035
United States,USA,2022-12-13,3035
United States,USA,2022-12-14,3035
United States,USA,2022-12-15,3035
United States,USA,2022-12-16,2652
United States,USA,2022-12-17,2652
United States,USA,2022-12-18,2652
United States,USA,2022-12-19,2652
United States,USA,2022-12-20,2652
United States,USA,2022-12-21,2652
United States,USA,2022-12-22,2652
United States,USA,2022-12-23,3033
United States,USA,2022-12-24,3033
United States,USA,2022-12-25,3033
United States,USA,2022-12-26,3033
United States,USA,2022-12-27,3033
United States,USA,2022-12-28,3033
United States,USA,2022-12-29,3033
United States,USA,2022-12-30,2480
United States,USA,2022-12-31,2480
United States,USA,2023-01-01,2480
United States,USA,2023-01-02,2480
United States,USA,2023-01-03,2480
United States,USA,2023-01-04,2480
United States,USA,2023-01-05,2480
United States,USA,2023-01-06,2764
United States,USA,2023-01-07,2764
United States,USA,2023-01-08,2764
United States,USA,2023-01-09,2764
United States,USA,2023-01-10,2764
United States,USA,2023-01-11,2764
United States,USA,2023-01-12,2764
United States,USA,2023-01-13,4407
United States,USA,2023-01-14,4407
United States,USA,2023-01-15,4407
United States,USA,2023-01-16,4407
United States,USA,2023-01-17,4407
United States,USA,2023-01-18,4407
United States,USA,2023-01-19,4407
United States,USA,2023-01-20,3664
United States,USA,2023-01-21,3664
United States,USA,2023-01-22,3664
United States,USA,2023-01-23,3664
United States,USA,2023-01-24,3664
United States,USA,2023-01-25,3664
United States,USA,2023-01-26,3664
United States,USA,2023-01-27,3743
United States,USA,2023-01-28,3743
United States,USA,2023-01-29,3743
United States,USA,2023-01-30,3743
United States,USA,2023-01-31,3743
United States,USA,2023-02-01,3743
United States,USA,2023-02-02,3743
United States,USA,2023-02-03,3452
United States,USA,2023-02-04,3452
United States,USA,2023-02-05,3452
United States,USA,2023-02-06,3452
United States,USA,2023-02-07,3452
United States,USA,2023-02-08,3452
United States,USA,2023-02-09,3452
United States,USA,2023-02-10,3440
United States,USA,2023-02-11,3440
United States,USA,2023-02-12,3440
United States,USA,2023-02-13,3440
United States,USA,2023-02-14,3440
United States,USA,2023-02-15,3440
United States,USA,2023-02-16,3440
United States,USA,2023-02-17,2857
United States,USA,2023-02-18,2857
United States,USA,2023-02-19,2857
United States,USA,2023-02-20,2857
United States,USA,2023-02-21,2857
United States,USA,2023-02-22,2857
United States,USA,2023-02-23,2857
United States,USA,2023-02-24,0
United States,USA,2023-02-25,2362
United States,USA,2023-02-26,2362
United States,USA,2023-02-27,2362
United States,USA,2023-02-28,2362
United States,USA,2023-03-01,2362
United States,USA,2023-03-02,2362
United States,USA,2023-03-03,2362
United States,USA,2023-03-04,2197
United States,USA,2023-03-05,2197
United States,USA,2023-03-06,2197
United States,USA,2023-03-07,2197
United States,USA,2023-03-08,2197
United States,USA,2023-03-09,2197
United States,USA,2023-03-10,2197
United States,USA,2023-03-11,1887
United States,USA,2023-03-12,1887
United States,USA,2023-03-13,1887
United States,USA,2023-03-14,1887
United States,USA,2023-03-15,1887
United States,USA,2023-03-16,1887
United States,USA,2023-03-17,1887
United States,USA,2023-03-18,1741
United States,USA,2023-03-19,1741
United States,USA,2023-03-20,1741
United States,USA,2023-03-21,1741
United States,USA,2023-03-22,1741
United States,USA,2023-03-23,1741
United States,USA,2023-03-24,1741
United States,USA,2023-03-25,2084
United States,USA,2023-03-26,2084
United States,USA,2023-03-27,2084
United States,USA,2023-03-28,2084
United States,USA,2023-03-29,2084
United States,USA,2023-03-30,2084
United States,USA,2023-03-31,2084
United States,USA,2023-04-01,1746
United States,USA,2023-04-02,1746
United States,USA,2023-04-03,1746
United States,USA,2023-04-04,1746
United States,USA,2023-04-05,1746
United States,USA,2023-04-06,1746
United States,USA,2023-04-07,1746
United States,USA,2023-04-08,0
United States,USA,2023-04-09,1729
United States,USA,2023-04-10,1729
United States,USA,2023-04-11,1729
United States,USA,2023-04-12,1729
United States,USA,2023-04-13,1729
United States,USA,2023-04-14,1729
United States,USA,2023-04-15,1729
United States,USA,2023-04-16,1290
United States,USA,2023-04-17,1290
United States,USA,2023-04-18,1290
United States,USA,2023-04-19,1290
United States,USA,2023-04-20,1290
United States,USA,2023-04-21,1290
United States,USA,2023-04-22,1290
United States,USA,2023-04-23,1198
United States,USA,2023-04-24,1198
United States,USA,2023-04-25,1198
United States,USA,2023-04-26,1198
United States,USA,2023-04-27,1198
United States,USA,2023-04-28,1198
United States,USA,2023-04-29,1198
United States,USA,2023-04-30,1046
United States,USA,2023-05-01,1046
United States,USA,2023-05-02,1046
United States,USA,2023-05-03,1046
United States,USA,2023-05-04,1046
United States,USA,2023-05-05,1046
United States,USA,2023-05-06,1046
United States,USA,2023-05-07,1146
United States,USA,2023-05-08,1146
United States,USA,2023-05-09,1146
United States,USA,2023-05-10,1146
United States,USA,2023-05-11,1146
United States,USA,2023-05-12,1146
United States,USA,2023-05-13,1146
United States,USA,2023-05-14,1943
United States,USA,2023-05-15,1943
United States,USA,2023-05-16,2703
United States,USA,2023-05-17,2703
United States,USA,2023-05-18,2703
United States,USA,2023-05-19,2703
United States,USA,2023-05-20,2703
United States,USA,2023-05-21,760
United States,USA,2023-05-22,760
United States,USA,2023-05-23,743
United States,USA,2023-05-24,743
United States,USA,2023-05-25,743
United States,USA,2023-05-26,743
United States,USA,2023-05-27,743
United States,USA,2023-05-28,743
United States,USA,2023-05-29,743
United States,USA,2023-05-30,697
United States,USA,2023-05-31,697
United States,USA,2023-06-01,697
United States,USA,2023-06-02,697
United States,USA,2023-06-03,697
United States,USA,2023-06-04,697
United States,USA,2023-06-05,697
United States,USA,2023-06-06,633
United States,USA,2023-06-07,633
United States,USA,2023-06-08,633
United States,USA,2023-06-09,633
United States,USA,2023-06-10,633
United States,USA,2023-06-11,633
United States,USA,2023-06-12,633
United States,USA,2023-06-13,613
United States,USA,2023-06-14,613
